,scoring,market,purchasing_date,review_title,review_content
7,100점,11번가,2024.10.11.,"
최고예요
",기존 화이트보다 훨씬 하얘요 맘에들어요&gt;.&lt;
8,100점,11번가,2024.10.13.,"
최고예요
",배송도 빠르고 좋아요 배송도 빠르고 좋아요 배송도 빠르고 좋아요 배송도 빠르고 좋아요
9,100점,11번가,2024.10.13.,"
최고예요
",제 닐짜에 잘 받았습니다
0,100점,11번가,2024.10.16.,"
최고예요
",빨리와서 좋아요오오
1,100점,11번가,2024.09.25.,"
최고예요
",와이프에게 선물해주니 엄청 좋아하네요.^^
2,100점,SSG.COM,2024.10.16.,"
제고가 없어 기다리다가 구매
",제고가 없어 기다리다가 구매
3,100점,11번가,2024.11.02.,"
최고예요
",14이어 16/ 2번째 구입 빠르고 좋아요!!!
4,100점,롯데하이마트,2024.10.19.,"
잘 받았습니다. 좋아요
",잘 받았습니다. 좋아요
5,100점,11번가,2024.11.21.,"
최고예요
",새폰이라 완전 좋아요.
6,100점,11번가,2024.11.27.,"
최고예요
",너무너무 ?아요 진즉에 살껄 ㅠㅠ짱
7,100점,롯데하이마트,2024.11.18.,"
1차 예약에 성공해서 빠르게 받아
",1차 예약에 성공해서 빠르게 받아 좋습니다ㅎㅎ 12미니 쓰다가 와서 그런지 카메라 체감이 확 되네요
8,100점,11번가,2024.12.10.,"
최고예요
",좋아여 잘 쓰고있습니다
9,100점,11번가,2024.12.21.,"
최고예요
",잘받았습니다 오래 쓸게여
0,100점,11번가,2024.11.03.,"
최고예요
",빠른배송 감사합니다! 잘사용 중입니다 좋아요!
1,100점,11번가,2025.01.10.,"
최고예요
",24시간도  안 걸리고 잘 받았습니다 역시 배송 끝내줍니다 감사히 잘 쓰겠습니다
